state,statefp,county,countyfp,year,month,trap_type,species,num_sites,num_collection_events,num_trap_nights,num_adult_females_collected,num_collection_events_with_detection
California,06,Glenn,021,2021,10,NJLT,Culex tarsalis,5,8,56,205,8
California,06,Kern,029,2021,10,BGS,Culex quinquefasciatus,24,28,28,388,26
California,06,Kern,029,2021,10,BGS,Culex stigmatosoma,24,28,28,1,1
California,06,Kern,029,2021,10,BGS,Culex tarsalis,24,28,28,14,5
California,06,Kern,029,2021,10,BGS,No Detection,24,28,28,0,2
California,06,Kern,029,2021,10,CO2,Culex quinquefasciatus,96,241,241,3678,157
California,06,Kern,029,2021,10,CO2,Culex tarsalis,96,241,241,3023,95
California,06,Kern,029,2021,10,CO2,No Detection,96,241,241,0,72
California,06,Kern,029,2021,10,GRAV,Culex quinquefasciatus,101,200,200,1179,219
California,06,Kern,029,2021,10,GRAV,Culex tarsalis,101,200,200,22,18
California,06,Kern,029,2021,10,GRAV,No Detection,101,200,200,0,32
California,06,Kern,029,2021,10,NJLT,Culex quinquefasciatus,14,56,392,119,38
California,06,Kern,029,2021,10,NJLT,Culex tarsalis,14,56,392,18,10
California,06,Kern,029,2021,10,NJLT,No Detection,14,56,392,0,12
California,06,Kern,029,2021,10,OTHER,Culex quinquefasciatus,97,197,1379,10,10
California,06,Kern,029,2021,10,OTHER,Culex tarsalis,97,197,1379,1,1
California,06,Kern,029,2021,10,OTHER,No Detection,97,197,1379,0,186
California,06,Kings,031,2021,10,BGS,Culex pipiens,7,7,7,185,7
California,06,Kings,031,2021,10,BGS,Culex tarsalis,7,7,7,17,5
California,06,Kings,031,2021,10,CO2,Culex pipiens,11,11,11,227,7
California,06,Kings,031,2021,10,CO2,Culex quinquefasciatus,11,11,11,11,2
California,06,Kings,031,2021,10,CO2,Culex tarsalis,11,11,11,453,8
California,06,Kings,031,2021,10,CO2,No Detection,11,11,11,0,1
California,06,Kings,031,2021,10,GRAV,No Detection,3,3,3,0,3
California,06,Los Angeles,037,2021,10,BGS,Culex quinquefasciatus,201,268,268,1331,183
California,06,Los Angeles,037,2021,10,BGS,Culex stigmatosoma,201,268,268,1,1
California,06,Los Angeles,037,2021,10,BGS,Culex tarsalis,201,268,268,13,10
California,06,Los Angeles,037,2021,10,BGS,No Detection,201,268,268,0,112
California,06,Los Angeles,037,2021,10,CO2,Culex quinquefasciatus,95,283,283,677,131
California,06,Los Angeles,037,2021,10,CO2,Culex stigmatosoma,95,283,283,1,1
California,06,Los Angeles,037,2021,10,CO2,Culex tarsalis,95,283,283,93,23
California,06,Los Angeles,037,2021,10,CO2,No Detection,95,283,283,0,148
California,06,Los Angeles,037,2021,10,GRAV,Culex quinquefasciatus,258,438,439,10503,499
California,06,Los Angeles,037,2021,10,GRAV,Culex stigmatosoma,258,438,439,1,1
California,06,Los Angeles,037,2021,10,GRAV,Culex tarsalis,258,438,439,19,16
California,06,Los Angeles,037,2021,10,GRAV,No Detection,258,438,439,0,21
California,06,Los Angeles,037,2021,10,NJLT,Culex quinquefasciatus,16,77,539,140,32
California,06,Los Angeles,037,2021,10,NJLT,Culex tarsalis,16,77,539,110,36
California,06,Los Angeles,037,2021,10,NJLT,No Detection,16,77,539,0,26
California,06,Los Angeles,037,2021,10,OTHER,Culex quinquefasciatus,19,64,418,56,6
California,06,Los Angeles,037,2021,10,OTHER,No Detection,19,64,418,0,60
California,06,Madera,039,2021,10,CO2,Culex quinquefasciatus,23,71,71,4371,68
California,06,Madera,039,2021,10,CO2,Culex tarsalis,23,71,71,1604,55
California,06,Madera,039,2021,10,CO2,No Detection,23,71,71,0,3
California,06,Merced,047,2021,10,BGS,Culex pipiens,39,47,47,372,39
California,06,Merced,047,2021,10,BGS,Culex tarsalis,39,47,47,82,14
California,06,Merced,047,2021,10,BGS,No Detection,39,47,47,0,7
California,06,Merced,047,2021,10,CO2,Culex pipiens,49,90,90,761,63
California,06,Merced,047,2021,10,CO2,Culex tarsalis,49,90,90,291,51
California,06,Merced,047,2021,10,CO2,No Detection,49,90,90,0,16
California,06,Merced,047,2021,10,NJLT,Culex pipiens,17,33,246,360,24
California,06,Merced,047,2021,10,NJLT,Culex tarsalis,17,33,246,540,16
California,06,Merced,047,2021,10,NJLT,No Detection,17,33,246,0,7
California,06,Orange,059,2021,10,BGS,Culex quinquefasciatus,24,155,155,350,96
California,06,Orange,059,2021,10,BGS,Culex tarsalis,24,155,155,2,2
California,06,Orange,059,2021,10,BGS,No Detection,24,155,155,0,59
California,06,Orange,059,2021,10,CO2,Culex quinquefasciatus,39,183,183,578,70
California,06,Orange,059,2021,10,CO2,Culex stigmatosoma,39,183,183,2,2
California,06,Orange,059,2021,10,CO2,Culex tarsalis,39,183,183,36,22
California,06,Orange,059,2021,10,CO2,No Detection,39,183,183,0,95
California,06,Orange,059,2021,10,GRAV,Culex quinquefasciatus,71,346,346,7249,334
California,06,Orange,059,2021,10,GRAV,Culex stigmatosoma,71,346,346,4,4
California,06,Orange,059,2021,10,GRAV,Culex tarsalis,71,346,346,5,5
California,06,Orange,059,2021,10,GRAV,No Detection,71,346,346,0,12
California,06,Placer,061,2021,10,BGS,Culex pipiens,34,72,224,61,21
California,06,Placer,061,2021,10,BGS,Culex stigmatosoma,34,72,224,7,6
California,06,Placer,061,2021,10,BGS,Culex tarsalis,34,72,224,11,10
California,06,Placer,061,2021,10,BGS,No Detection,34,72,224,0,46
California,06,Placer,061,2021,10,CO2,Culex pipiens,46,137,137,88,37
California,06,Placer,061,2021,10,CO2,Culex stigmatosoma,46,137,137,36,20
California,06,Placer,061,2021,10,CO2,Culex tarsalis,46,137,137,219,34
California,06,Placer,061,2021,10,CO2,No Detection,46,137,137,0,72
California,06,Riverside,065,2021,10,BGS,Culex quinquefasciatus,200,462,462,8113,447
California,06,Riverside,065,2021,10,BGS,Culex restuans,200,462,462,1,1
California,06,Riverside,065,2021,10,BGS,Culex stigmatosoma,200,462,462,2,2
California,06,Riverside,065,2021,10,BGS,Culex tarsalis,200,462,462,271,49
California,06,Riverside,065,2021,10,BGS,No Detection,200,462,462,0,58
California,06,Riverside,065,2021,10,CO2,Culex quinquefasciatus,246,345,345,835,128
California,06,Riverside,065,2021,10,CO2,Culex restuans,246,345,345,2,2
California,06,Riverside,065,2021,10,CO2,Culex stigmatosoma,246,345,345,16,11
California,06,Riverside,065,2021,10,CO2,Culex tarsalis,246,345,345,49538,210
California,06,Riverside,065,2021,10,CO2,No Detection,246,345,345,0,79
California,06,Riverside,065,2021,10,GRAV,Culex quinquefasciatus,86,242,242,2449,319
California,06,Riverside,065,2021,10,GRAV,Culex tarsalis,86,242,242,15,12
California,06,Riverside,065,2021,10,GRAV,No Detection,86,242,242,0,32
California,06,Riverside,065,2021,10,NJLT,Culex quinquefasciatus,4,8,56,2,1
California,06,Riverside,065,2021,10,NJLT,Culex tarsalis,4,8,56,34,2
California,06,Riverside,065,2021,10,NJLT,No Detection,4,8,56,0,6
California,06,Sacramento,067,2021,10,BGS,Culex pipiens,308,313,325,1075,214
California,06,Sacramento,067,2021,10,BGS,Culex stigmatosoma,308,313,325,12,6
California,06,Sacramento,067,2021,10,BGS,Culex tarsalis,308,313,325,48,35
California,06,Sacramento,067,2021,10,BGS,No Detection,308,313,325,0,95
California,06,Sacramento,067,2021,10,CO2,Culex pipiens,75,124,124,751,80
California,06,Sacramento,067,2021,10,CO2,Culex stigmatosoma,75,124,124,43,19
California,06,Sacramento,067,2021,10,CO2,Culex tarsalis,75,124,124,438,63
California,06,Sacramento,067,2021,10,CO2,No Detection,75,124,124,0,27
California,06,Sacramento,067,2021,10,GRAV,Culex pipiens,87,185,562,2378,132
California,06,Sacramento,067,2021,10,GRAV,Culex stigmatosoma,87,185,562,59,27
California,06,Sacramento,067,2021,10,GRAV,Culex tarsalis,87,185,562,95,28
California,06,Sacramento,067,2021,10,GRAV,No Detection,87,185,562,0,45
California,06,Sacramento,067,2021,10,OTHER,Culex pipiens,17,65,436,3794,57
California,06,Sacramento,067,2021,10,OTHER,Culex stigmatosoma,17,65,436,23,9
California,06,Sacramento,067,2021,10,OTHER,Culex tarsalis,17,65,436,740,50
California,06,Sacramento,067,2021,10,OTHER,No Detection,17,65,436,0,5
California,06,San Bernardino,071,2021,10,BGS,Culex quinquefasciatus,112,141,141,438,73
California,06,San Bernardino,071,2021,10,BGS,Culex stigmatosoma,112,141,141,5,5
California,06,San Bernardino,071,2021,10,BGS,Culex tarsalis,112,141,141,12,8
California,06,San Bernardino,071,2021,10,BGS,No Detection,112,141,141,0,66
California,06,San Bernardino,071,2021,10,CO2,Culex quinquefasciatus,70,150,254,435,76
California,06,San Bernardino,071,2021,10,CO2,Culex stigmatosoma,70,150,254,69,29
California,06,San Bernardino,071,2021,10,CO2,Culex tarsalis,70,150,254,108,40
California,06,San Bernardino,071,2021,10,CO2,No Detection,70,150,254,0,51
California,06,San Bernardino,071,2021,10,GRAV,Culex quinquefasciatus,45,126,126,308,64
California,06,San Bernardino,071,2021,10,GRAV,Culex stigmatosoma,45,126,126,1,1
California,06,San Bernardino,071,2021,10,GRAV,No Detection,45,126,126,0,62
California,06,San Bernardino,071,2021,10,OTHER,Culex quinquefasciatus,49,120,882,152,46
California,06,San Bernardino,071,2021,10,OTHER,Culex stigmatosoma,49,120,882,3,3
California,06,San Bernardino,071,2021,10,OTHER,Culex tarsalis,49,120,882,15,5
California,06,San Bernardino,071,2021,10,OTHER,No Detection,49,120,882,0,72
California,06,San Joaquin,077,2021,10,BGS,Culex pipiens,32,74,135,326,55
California,06,San Joaquin,077,2021,10,BGS,Culex tarsalis,32,74,135,43,25
California,06,San Joaquin,077,2021,10,BGS,No Detection,32,74,135,0,15
California,06,San Joaquin,077,2021,10,CO2,Culex pipiens,64,140,140,3848,115
California,06,San Joaquin,077,2021,10,CO2,Culex tarsalis,64,140,140,3216,100
California,06,San Joaquin,077,2021,10,CO2,No Detection,64,140,140,0,19
California,06,San Joaquin,077,2021,10,GRAV,No Detection,1,1,1,0,1
California,06,San Joaquin,077,2021,10,OTHER,Culex pipiens,7,7,49,1,1
California,06,San Joaquin,077,2021,10,OTHER,No Detection,7,7,49,0,6
California,06,Stanislaus,099,2021,10,BGS,Culex pipiens,13,32,32,95,6
California,06,Stanislaus,099,2021,10,BGS,Culex stigmatosoma,13,32,32,2,2
California,06,Stanislaus,099,2021,10,BGS,Culex tarsalis,13,32,32,2,1
California,06,Stanislaus,099,2021,10,BGS,No Detection,13,32,32,0,25
California,06,Stanislaus,099,2021,10,CO2,Culex pipiens,51,95,95,1323,63
California,06,Stanislaus,099,2021,10,CO2,Culex stigmatosoma,51,95,95,138,29
California,06,Stanislaus,099,2021,10,CO2,Culex tarsalis,51,95,95,900,50
California,06,Stanislaus,099,2021,10,CO2,No Detection,51,95,95,0,12
California,06,Stanislaus,099,2021,10,GRAV,Culex pipiens,14,40,40,542,36
California,06,Stanislaus,099,2021,10,GRAV,Culex stigmatosoma,14,40,40,52,9
California,06,Stanislaus,099,2021,10,GRAV,Culex tarsalis,14,40,40,13,6
California,06,Stanislaus,099,2021,10,GRAV,No Detection,14,40,40,0,4
California,06,Sutter,101,2021,10,BGS,Culex pipiens,11,25,173,77,18
California,06,Sutter,101,2021,10,BGS,Culex tarsalis,11,25,173,11,9
California,06,Sutter,101,2021,10,BGS,No Detection,11,25,173,0,5
California,06,Sutter,101,2021,10,NJLT,Culex pipiens,12,35,233,10,7
California,06,Sutter,101,2021,10,NJLT,Culex tarsalis,12,35,233,241,21
California,06,Sutter,101,2021,10,NJLT,No Detection,12,35,233,0,11
California,06,Tulare,107,2021,10,BGS,Culex quinquefasciatus,69,153,158,1139,87
California,06,Tulare,107,2021,10,BGS,Culex stigmatosoma,69,153,158,14,7
California,06,Tulare,107,2021,10,BGS,Culex tarsalis,69,153,158,29,16
California,06,Tulare,107,2021,10,BGS,No Detection,69,153,158,0,63
California,06,Tulare,107,2021,10,CO2,Culex pipiens,40,78,78,26,1
California,06,Tulare,107,2021,10,CO2,Culex quinquefasciatus,40,78,78,10979,63
California,06,Tulare,107,2021,10,CO2,Culex stigmatosoma,40,78,78,34,14
California,06,Tulare,107,2021,10,CO2,Culex tarsalis,40,78,78,163,34
California,06,Tulare,107,2021,10,CO2,No Detection,40,78,78,0,10
California,06,Tulare,107,2021,10,GRAV,Culex quinquefasciatus,127,208,208,2204,133
California,06,Tulare,107,2021,10,GRAV,Culex stigmatosoma,127,208,208,38,16
California,06,Tulare,107,2021,10,GRAV,Culex tarsalis,127,208,208,8,7
California,06,Tulare,107,2021,10,GRAV,No Detection,127,208,208,0,72
California,06,Yolo,113,2021,10,BGS,Culex pipiens,67,67,67,77,38
California,06,Yolo,113,2021,10,BGS,Culex stigmatosoma,67,67,67,1,1
California,06,Yolo,113,2021,10,BGS,Culex tarsalis,67,67,67,42,26
California,06,Yolo,113,2021,10,BGS,No Detection,67,67,67,0,23
California,06,Yolo,113,2021,10,CO2,Culex pipiens,27,47,47,100,21
California,06,Yolo,113,2021,10,CO2,Culex tarsalis,27,47,47,965,35
California,06,Yolo,113,2021,10,CO2,No Detection,27,47,47,0,7
California,06,Yolo,113,2021,10,GRAV,Culex pipiens,34,75,228,653,54
California,06,Yolo,113,2021,10,GRAV,Culex stigmatosoma,34,75,228,3,1
California,06,Yolo,113,2021,10,GRAV,Culex tarsalis,34,75,228,123,27
California,06,Yolo,113,2021,10,GRAV,No Detection,34,75,228,0,14
California,06,Yolo,113,2021,10,OTHER,Culex pipiens,7,28,188,734,23
California,06,Yolo,113,2021,10,OTHER,Culex tarsalis,7,28,188,2264,26
California,06,Yuba,115,2021,10,NJLT,Culex pipiens,8,27,180,14,8
California,06,Yuba,115,2021,10,NJLT,Culex stigmatosoma,8,27,180,3,2
California,06,Yuba,115,2021,10,NJLT,Culex tarsalis,8,27,180,17,9
California,06,Yuba,115,2021,10,NJLT,No Detection,8,27,180,0,10
California,06,Butte,007,2021,11,GRAV,Culex pipiens,30,30,210,48,13
California,06,Butte,007,2021,11,GRAV,Culex tarsalis,30,30,210,2,2
California,06,Butte,007,2021,11,GRAV,No Detection,30,30,210,0,16
California,06,Butte,007,2021,11,NJLT,Culex pipiens,27,52,364,50,12
California,06,Butte,007,2021,11,NJLT,Culex stigmatosoma,27,52,364,1,1
California,06,Butte,007,2021,11,NJLT,Culex tarsalis,27,52,364,121,29
California,06,Butte,007,2021,11,NJLT,No Detection,27,52,364,0,18
California,06,Fresno,019,2021,11,BGS,Culex quinquefasciatus,9,14,14,538,13
California,06,Fresno,019,2021,11,BGS,Culex tarsalis,9,14,14,14,3
California,06,Fresno,019,2021,11,BGS,No Detection,9,14,14,0,1
California,06,Fresno,019,2021,11,GRAV,Culex quinquefasciatus,4,4,4,68,2
California,06,Fresno,019,2021,11,GRAV,No Detection,4,4,4,0,2
California,06,Glenn,021,2021,11,GRAV,Culex pipiens,1,1,7,1,1
California,06,Glenn,021,2021,11,NJLT,Culex pipiens,1,2,14,11,2
California,06,Glenn,021,2021,11,NJLT,Culex tarsalis,1,2,14,5,2
California,06,Kern,029,2021,11,BGS,Culex quinquefasciatus,1,1,1,3,1
California,06,Kern,029,2021,11,GRAV,Culex quinquefasciatus,51,58,58,174,50
California,06,Kern,029,2021,11,GRAV,Culex tarsalis,51,58,58,2,2
California,06,Kern,029,2021,11,GRAV,No Detection,51,58,58,0,9
California,06,Kern,029,2021,11,NJLT,Culex quinquefasciatus,14,42,294,38,18
California,06,Kern,029,2021,11,NJLT,Culex tarsalis,14,42,294,33,21
California,06,Kern,029,2021,11,NJLT,No Detection,14,42,294,0,11
California,06,Kern,029,2021,11,OTHER,Culex quinquefasciatus,18,54,380,6,5
California,06,Kern,029,2021,11,OTHER,No Detection,18,54,380,0,49
California,06,Los Angeles,037,2021,11,BGS,Culex quinquefasciatus,157,157,157,543,129
California,06,Los Angeles,037,2021,11,BGS,Culex stigmatosoma,157,157,157,1,1
California,06,Los Angeles,037,2021,11,BGS,Culex tarsalis,157,157,157,1,1
California,06,Los Angeles,037,2021,11,BGS,No Detection,157,157,157,0,47
California,06,Los Angeles,037,2021,11,CO2,Culex quinquefasciatus,85,276,276,541,114
California,06,Los Angeles,037,2021,11,CO2,Culex stigmatosoma,85,276,276,1,1
California,06,Los Angeles,037,2021,11,CO2,Culex tarsalis,85,276,276,55,16
California,06,Los Angeles,037,2021,11,CO2,No Detection,85,276,276,0,159
California,06,Los Angeles,037,2021,11,GRAV,Culex quinquefasciatus,206,214,214,6503,243
California,06,Los Angeles,037,2021,11,GRAV,Culex tarsalis,206,214,214,5,4
California,06,Los Angeles,037,2021,11,GRAV,No Detection,206,214,214,0,11
California,06,Los Angeles,037,2021,11,NJLT,Culex quinquefasciatus,15,15,60,10,7
California,06,Los Angeles,037,2021,11,NJLT,Culex tarsalis,15,15,60,10,6
California,06,Los Angeles,037,2021,11,NJLT,No Detection,15,15,60,0,4
California,06,Los Angeles,037,2021,11,OTHER,Culex quinquefasciatus,26,87,513,274,17
California,06,Los Angeles,037,2021,11,OTHER,No Detection,26,87,513,0,75
California,06,Orange,059,2021,11,BGS,Culex quinquefasciatus,21,76,76,238,50
California,06,Orange,059,2021,11,BGS,Culex tarsalis,21,76,76,1,1
California,06,Orange,059,2021,11,BGS,No Detection,21,76,76,0,26
California,06,Orange,059,2021,11,CO2,Culex quinquefasciatus,38,101,101,1203,40
California,06,Orange,059,2021,11,CO2,Culex stigmatosoma,38,101,101,1,1
California,06,Orange,059,2021,11,CO2,Culex tarsalis,38,101,101,1,1
California,06,Orange,059,2021,11,CO2,No Detection,38,101,101,0,60
California,06,Orange,059,2021,11,GRAV,Culex quinquefasciatus,64,178,178,6263,176
California,06,Orange,059,2021,11,GRAV,Culex stigmatosoma,64,178,178,1,1
California,06,Orange,059,2021,11,GRAV,Culex tarsalis,64,178,178,1,1
California,06,Orange,059,2021,11,GRAV,No Detection,64,178,178,0,2
California,06,Placer,061,2021,11,BGS,Culex pipiens,27,95,338,25,19
California,06,Placer,061,2021,11,BGS,Culex stigmatosoma,27,95,338,7,5
California,06,Placer,061,2021,11,BGS,Culex tarsalis,27,95,338,11,9
California,06,Placer,061,2021,11,BGS,No Detection,27,95,338,0,68
California,06,Placer,061,2021,11,CO2,Culex pipiens,12,48,48,8,6
California,06,Placer,061,2021,11,CO2,Culex stigmatosoma,12,48,48,3,2
California,06,Placer,061,2021,11,CO2,Culex tarsalis,12,48,48,1,1
California,06,Placer,061,2021,11,CO2,No Detection,12,48,48,0,40
California,06,Riverside,065,2021,11,BGS,Culex quinquefasciatus,146,345,345,11325,355
California,06,Riverside,065,2021,11,BGS,Culex stigmatosoma,146,345,345,1,1
California,06,Riverside,065,2021,11,BGS,Culex tarsalis,146,345,345,68,28
California,06,Riverside,065,2021,11,BGS,No Detection,146,345,345,0,31
California,06,Riverside,065,2021,11,CO2,Culex quinquefasciatus,196,297,297,1134,131
California,06,Riverside,065,2021,11,CO2,Culex stigmatosoma,196,297,297,6,5
California,06,Riverside,065,2021,11,CO2,Culex tarsalis,196,297,297,8942,164
California,06,Riverside,065,2021,11,CO2,No Detection,196,297,297,0,91
California,06,Riverside,065,2021,11,GRAV,Culex quinquefasciatus,61,234,234,3358,339
California,06,Riverside,065,2021,11,GRAV,Culex tarsalis,61,234,234,11,8
California,06,Riverside,065,2021,11,GRAV,No Detection,61,234,234,0,19
California,06,Riverside,065,2021,11,NJLT,Culex tarsalis,4,6,42,3,2
California,06,Riverside,065,2021,11,NJLT,No Detection,4,6,42,0,4
California,06,Sacramento,067,2021,11,BGS,Culex pipiens,97,104,186,407,70
California,06,Sacramento,067,2021,11,BGS,Culex stigmatosoma,97,104,186,4,3
California,06,Sacramento,067,2021,11,BGS,Culex tarsalis,97,104,186,31,24
California,06,Sacramento,067,2021,11,BGS,No Detection,97,104,186,0,28
California,06,Sacramento,067,2021,11,GRAV,Culex pipiens,16,62,523,847,51
California,06,Sacramento,067,2021,11,GRAV,Culex stigmatosoma,16,62,523,15,6
California,06,Sacramento,067,2021,11,GRAV,Culex tarsalis,16,62,523,29,11
California,06,Sacramento,067,2021,11,GRAV,No Detection,16,62,523,0,10
California,06,Sacramento,067,2021,11,OTHER,Culex pipiens,16,63,528,1840,48
California,06,Sacramento,067,2021,11,OTHER,Culex stigmatosoma,16,63,528,10,6
California,06,Sacramento,067,2021,11,OTHER,Culex tarsalis,16,63,528,72,27
California,06,Sacramento,067,2021,11,OTHER,No Detection,16,63,528,0,13
California,06,San Bernardino,071,2021,11,BGS,Culex quinquefasciatus,10,17,17,49,5
California,06,San Bernardino,071,2021,11,BGS,Culex stigmatosoma,10,17,17,1,1
California,06,San Bernardino,071,2021,11,BGS,Culex tarsalis,10,17,17,1,1
California,06,San Bernardino,071,2021,11,BGS,No Detection,10,17,17,0,12
California,06,San Bernardino,071,2021,11,CO2,Culex quinquefasciatus,46,75,109,177,37
California,06,San Bernardino,071,2021,11,CO2,Culex stigmatosoma,46,75,109,19,12
California,06,San Bernardino,071,2021,11,CO2,Culex tarsalis,46,75,109,85,9
California,06,San Bernardino,071,2021,11,CO2,No Detection,46,75,109,0,36
California,06,San Bernardino,071,2021,11,GRAV,Culex quinquefasciatus,30,57,57,137,37
California,06,San Bernardino,071,2021,11,GRAV,Culex stigmatosoma,30,57,57,2,2
California,06,San Bernardino,071,2021,11,GRAV,No Detection,30,57,57,0,19
California,06,San Bernardino,071,2021,11,OTHER,Culex quinquefasciatus,40,40,287,54,15
California,06,San Bernardino,071,2021,11,OTHER,No Detection,40,40,287,0,25
California,06,Stanislaus,099,2021,11,BGS,Culex pipiens,7,7,7,1,1
California,06,Stanislaus,099,2021,11,BGS,No Detection,7,7,7,0,6
California,06,Stanislaus,099,2021,11,CO2,Culex pipiens,17,17,17,39,9
California,06,Stanislaus,099,2021,11,CO2,Culex tarsalis,17,17,17,1,1
California,06,Stanislaus,099,2021,11,CO2,No Detection,17,17,17,0,8
California,06,Stanislaus,099,2021,11,GRAV,Culex pipiens,11,15,15,46,12
California,06,Stanislaus,099,2021,11,GRAV,Culex stigmatosoma,11,15,15,4,2
California,06,Stanislaus,099,2021,11,GRAV,No Detection,11,15,15,0,3
California,06,Tulare,107,2021,11,GRAV,Culex quinquefasciatus,9,12,12,68,13
California,06,Tulare,107,2021,11,GRAV,Culex tarsalis,9,12,12,1,1
California,06,Tulare,107,2021,11,OTHER,Culex quinquefasciatus,2,6,40,2,1
California,06,Tulare,107,2021,11,OTHER,No Detection,2,6,40,0,5
California,06,Yolo,113,2021,11,GRAV,Culex pipiens,7,28,246,155,20
California,06,Yolo,113,2021,11,GRAV,Culex tarsalis,7,28,246,20,10
California,06,Yolo,113,2021,11,GRAV,No Detection,7,28,246,0,4
California,06,Yolo,113,2021,11,OTHER,Culex pipiens,7,26,225,30,14
California,06,Yolo,113,2021,11,OTHER,Culex tarsalis,7,26,225,71,17
California,06,Yolo,113,2021,11,OTHER,No Detection,7,26,225,0,5
California,06,Kern,029,2021,12,OTHER,No Detection,18,18,116,0,18
California,06,Los Angeles,037,2021,12,BGS,Culex quinquefasciatus,12,12,12,9,3
California,06,Los Angeles,037,2021,12,BGS,No Detection,12,12,12,0,9
California,06,Los Angeles,037,2021,12,CO2,Culex quinquefasciatus,60,164,164,227,49
California,06,Los Angeles,037,2021,12,CO2,Culex tarsalis,60,164,164,24,6
California,06,Los Angeles,037,2021,12,CO2,No Detection,60,164,164,0,114
California,06,Los Angeles,037,2021,12,GRAV,Culex quinquefasciatus,69,82,82,2779,70
California,06,Los Angeles,037,2021,12,GRAV,Culex tarsalis,69,82,82,3,3
California,06,Los Angeles,037,2021,12,GRAV,No Detection,69,82,82,0,12
California,06,Los Angeles,037,2021,12,OTHER,Culex quinquefasciatus,15,42,294,1,1
California,06,Los Angeles,037,2021,12,OTHER,No Detection,15,42,294,0,41
California,06,Orange,059,2021,12,BGS,Culex quinquefasciatus,11,32,32,37,10
California,06,Orange,059,2021,12,BGS,No Detection,11,32,32,0,22
California,06,Orange,059,2021,12,CO2,Culex quinquefasciatus,27,68,68,646,41
California,06,Orange,059,2021,12,CO2,Culex tarsalis,27,68,68,1,1
California,06,Orange,059,2021,12,CO2,No Detection,27,68,68,0,26
California,06,Orange,059,2021,12,GRAV,Culex quinquefasciatus,25,66,66,1394,52
California,06,Orange,059,2021,12,GRAV,No Detection,25,66,66,0,14
California,06,Placer,061,2021,12,CO2,Culex pipiens,12,12,12,2,2
California,06,Placer,061,2021,12,CO2,No Detection,12,12,12,0,10
California,06,Riverside,065,2021,12,BGS,Culex quinquefasciatus,35,42,42,503,31
California,06,Riverside,065,2021,12,BGS,Culex tarsalis,35,42,42,6,4
California,06,Riverside,065,2021,12,BGS,No Detection,35,42,42,0,15
California,06,Riverside,065,2021,12,CO2,Culex quinquefasciatus,30,30,30,71,18
California,06,Riverside,065,2021,12,CO2,Culex stigmatosoma,30,30,30,6,4
California,06,Riverside,065,2021,12,CO2,Culex tarsalis,30,30,30,13,6
California,06,Riverside,065,2021,12,CO2,No Detection,30,30,30,0,10
California,06,Riverside,065,2021,12,GRAV,Culex quinquefasciatus,23,23,23,5,5
California,06,Riverside,065,2021,12,GRAV,No Detection,23,23,23,0,19
California,06,Riverside,065,2021,12,NJLT,Culex tarsalis,4,9,84,1,1
California,06,Riverside,065,2021,12,NJLT,No Detection,4,9,84,0,8
California,06,Sacramento,067,2021,12,BGS,Culex pipiens,11,33,234,72,20
California,06,Sacramento,067,2021,12,BGS,Culex tarsalis,11,33,234,3,3
California,06,Sacramento,067,2021,12,BGS,No Detection,11,33,234,0,13
California,06,Sacramento,067,2021,12,CO2,No Detection,3,3,3,0,3
California,06,Sacramento,067,2021,12,GRAV,Culex pipiens,16,31,232,244,21
California,06,Sacramento,067,2021,12,GRAV,Culex stigmatosoma,16,31,232,2,2
California,06,Sacramento,067,2021,12,GRAV,Culex tarsalis,16,31,232,15,8
California,06,Sacramento,067,2021,12,GRAV,No Detection,16,31,232,0,10
California,06,Sacramento,067,2021,12,OTHER,Culex pipiens,16,32,240,257,20
California,06,Sacramento,067,2021,12,OTHER,Culex stigmatosoma,16,32,240,2,2
California,06,Sacramento,067,2021,12,OTHER,Culex tarsalis,16,32,240,15,7
California,06,Sacramento,067,2021,12,OTHER,No Detection,16,32,240,0,11
California,06,Tulare,107,2021,12,OTHER,No Detection,2,2,14,0,2
California,06,Yolo,113,2021,12,GRAV,Culex pipiens,7,14,105,34,6
California,06,Yolo,113,2021,12,GRAV,Culex tarsalis,7,14,105,4,3
California,06,Yolo,113,2021,12,GRAV,No Detection,7,14,105,0,7
California,06,Yolo,113,2021,12,OTHER,Culex pipiens,7,14,105,5,3
California,06,Yolo,113,2021,12,OTHER,Culex tarsalis,7,14,105,13,8
California,06,Yolo,113,2021,12,OTHER,No Detection,7,14,105,0,6
California,06,Los Angeles,037,2022,1,CO2,Culex quinquefasciatus,72,241,241,86,39
California,06,Los Angeles,037,2022,1,CO2,Culex tarsalis,72,241,241,38,10
California,06,Los Angeles,037,2022,1,CO2,No Detection,72,241,241,0,195
California,06,Los Angeles,037,2022,1,GRAV,Culex quinquefasciatus,2,5,5,34,3
California,06,Los Angeles,037,2022,1,GRAV,No Detection,2,5,5,0,2
California,06,Los Angeles,037,2022,1,OTHER,Culex quinquefasciatus,15,60,420,5,4
California,06,Los Angeles,037,2022,1,OTHER,Culex tarsalis,15,60,420,1,1
California,06,Los Angeles,037,2022,1,OTHER,No Detection,15,60,420,0,56
California,06,Placer,061,2022,1,CO2,Culex pipiens,12,48,48,5,4
California,06,Placer,061,2022,1,CO2,No Detection,12,48,48,0,44
California,06,Riverside,065,2022,1,BGS,Culex quinquefasciatus,47,69,69,177,35
California,06,Riverside,065,2022,1,BGS,Culex stigmatosoma,47,69,69,1,1
