state,statefp,county,countyfp,year,month,trap_type,species,num_pools,num_mosquitoes,num_pools_wnv
California,06,Fresno,019,2021,8,BGS,Culex pipiens,2,52,0
California,06,Fresno,019,2021,8,BGS,Culex pipiens/quinquefasciatus/restuans,17,425,0
California,06,Fresno,019,2021,8,BGS,Culex quinquefasciatus,76,1605,0
California,06,Fresno,019,2021,8,BGS,Culex tarsalis,4,20,0
California,06,Fresno,019,2021,8,CO2,Culex pipiens,145,6143,17
California,06,Fresno,019,2021,8,CO2,Culex pipiens/quinquefasciatus/restuans,8,115,0
California,06,Fresno,019,2021,8,CO2,Culex quinquefasciatus,233,4849,36
California,06,Fresno,019,2021,8,CO2,Culex salinarius,13,250,0
California,06,Fresno,019,2021,8,CO2,Culex stigmatosoma,11,148,2
California,06,Fresno,019,2021,8,CO2,Culex tarsalis,406,15241,90
California,06,Fresno,019,2021,8,GRAV,Culex pipiens,39,1221,12
California,06,Fresno,019,2021,8,GRAV,Culex pipiens/quinquefasciatus,15,693,6
California,06,Fresno,019,2021,8,GRAV,Culex pipiens/quinquefasciatus/restuans,167,7183,39
California,06,Fresno,019,2021,8,GRAV,Culex pipiens/restuans/salinarius,18,752,8
California,06,Fresno,019,2021,8,GRAV,Culex quinquefasciatus,109,2930,8
California,06,Fresno,019,2021,8,GRAV,Culex restuans,1,48,0
California,06,Fresno,019,2021,8,GRAV,Culex salinarius,1,17,0
California,06,Fresno,019,2021,8,GRAV,Culex tarsalis,11,27,0
California,06,Fresno,019,2021,8,OTHER,Culex pipiens/restuans/salinarius,1,23,0
California,06,Kern,029,2021,8,BGS,Culex pipiens,7,156,1
California,06,Kern,029,2021,8,BGS,Culex quinquefasciatus,30,594,0
California,06,Kern,029,2021,8,BGS,Culex tarsalis,10,57,1
California,06,Kern,029,2021,8,CO2,Culex pipiens,162,6546,27
California,06,Kern,029,2021,8,CO2,Culex pipiens/quinquefasciatus/restuans,1,30,0
California,06,Kern,029,2021,8,CO2,Culex pipiens/restuans/salinarius,1,31,0
California,06,Kern,029,2021,8,CO2,Culex quinquefasciatus,209,1398,25
California,06,Kern,029,2021,8,CO2,Culex salinarius,8,95,0
California,06,Kern,029,2021,8,CO2,Culex stigmatosoma,4,7,0
California,06,Kern,029,2021,8,CO2,Culex tarsalis,389,13750,59
California,06,Kern,029,2021,8,GRAV,Culex pipiens,14,349,3
California,06,Kern,029,2021,8,GRAV,Culex pipiens/quinquefasciatus,22,978,14
California,06,Kern,029,2021,8,GRAV,Culex pipiens/quinquefasciatus/restuans,16,518,4
California,06,Kern,029,2021,8,GRAV,Culex pipiens/restuans/salinarius,45,1890,22
California,06,Kern,029,2021,8,GRAV,Culex quinquefasciatus,101,3019,15
California,06,Kern,029,2021,8,GRAV,Culex stigmatosoma,1,6,0
California,06,Kern,029,2021,8,GRAV,Culex tarsalis,2,12,0
California,06,Kern,029,2021,8,OTHER,Culex pipiens,1,1,0
California,06,Kern,029,2021,8,OTHER,Culex restuans,1,1,0
California,06,Los Angeles,037,2021,8,BGS,Culex pipiens,35,1165,2
California,06,Los Angeles,037,2021,8,BGS,Culex pipiens/restuans/salinarius,1,5,0
California,06,Los Angeles,037,2021,8,BGS,Culex quinquefasciatus,69,2051,2
California,06,Los Angeles,037,2021,8,BGS,Culex tarsalis,24,123,0
California,06,Los Angeles,037,2021,8,CO2,Culex pipiens,391,13295,52
California,06,Los Angeles,037,2021,8,CO2,Culex pipiens/quinquefasciatus/restuans,2,74,0
California,06,Los Angeles,037,2021,8,CO2,Culex pipiens/restuans/salinarius,5,67,1
California,06,Los Angeles,037,2021,8,CO2,Culex quinquefasciatus,310,4338,30
California,06,Los Angeles,037,2021,8,CO2,Culex restuans,1,1,0
California,06,Los Angeles,037,2021,8,CO2,Culex salinarius,5,27,0
California,06,Los Angeles,037,2021,8,CO2,Culex stigmatosoma,14,48,0
California,06,Los Angeles,037,2021,8,CO2,Culex tarsalis,724,25985,83
California,06,Los Angeles,037,2021,8,GRAV,Culex pipiens,149,2796,23
California,06,Los Angeles,037,2021,8,GRAV,Culex pipiens/quinquefasciatus,24,1089,13
California,06,Los Angeles,037,2021,8,GRAV,Culex pipiens/quinquefasciatus/restuans,14,437,3
California,06,Los Angeles,037,2021,8,GRAV,Culex pipiens/restuans/salinarius,88,4256,50
California,06,Los Angeles,037,2021,8,GRAV,Culex quinquefasciatus,160,5438,32
California,06,Los Angeles,037,2021,8,GRAV,Culex restuans,4,85,0
California,06,Los Angeles,037,2021,8,GRAV,Culex stigmatosoma,2,20,0
California,06,Los Angeles,037,2021,8,GRAV,Culex tarsalis,41,97,0
California,06,Los Angeles,037,2021,8,OTHER,Culex quinquefasciatus,1,50,0
California,06,Los Angeles,037,2021,8,OTHER,Culex tarsalis,1,20,0
California,06,Merced,047,2021,8,BGS,Culex pipiens,4,200,0
California,06,Merced,047,2021,8,BGS,Culex quinquefasciatus,9,158,0
California,06,Merced,047,2021,8,BGS,Culex tarsalis,2,53,0
California,06,Merced,047,2021,8,CO2,Culex pipiens,20,395,4
California,06,Merced,047,2021,8,CO2,Culex pipiens/restuans/salinarius,1,1,0
California,06,Merced,047,2021,8,CO2,Culex quinquefasciatus,32,113,0
California,06,Merced,047,2021,8,CO2,Culex salinarius,2,6,0
California,06,Merced,047,2021,8,CO2,Culex tarsalis,60,2129,6
California,06,Merced,047,2021,8,GRAV,Culex pipiens,5,95,1
California,06,Merced,047,2021,8,GRAV,Culex pipiens/restuans/salinarius,4,246,1
California,06,Merced,047,2021,8,GRAV,Culex quinquefasciatus,42,1471,3
California,06,Merced,047,2021,8,GRAV,Culex tarsalis,2,8,0
California,06,Merced,047,2021,8,OTHER,Culex pipiens/restuans/salinarius,2,57,0
California,06,Orange,059,2021,8,BGS,Culex pipiens,1,26,0
California,06,Orange,059,2021,8,BGS,Culex quinquefasciatus,1,32,1
California,06,Orange,059,2021,8,BGS,Culex tarsalis,1,31,0
California,06,Orange,059,2021,8,CO2,Culex pipiens,44,1552,0
California,06,Orange,059,2021,8,CO2,Culex quinquefasciatus,5,73,0
California,06,Orange,059,2021,8,CO2,Culex stigmatosoma,2,25,0
California,06,Orange,059,2021,8,CO2,Culex tarsalis,75,1992,2
California,06,Orange,059,2021,8,GRAV,Culex nigripalpus,1,7,0
California,06,Orange,059,2021,8,GRAV,Culex pipiens/restuans/salinarius,11,623,8
California,06,Orange,059,2021,8,GRAV,Culex quinquefasciatus,150,7557,12
California,06,Orange,059,2021,8,GRAV,Culex stigmatosoma,1,11,0
California,06,Orange,059,2021,8,OTHER,Culex tarsalis,5,129,0
California,06,Placer,061,2021,8,BGS,Culex pipiens,6,29,0
California,06,Placer,061,2021,8,BGS,Culex quinquefasciatus,10,114,0
California,06,Placer,061,2021,8,BGS,Culex tarsalis,5,9,0
California,06,Placer,061,2021,8,CO2,Culex pipiens,46,1966,7
California,06,Placer,061,2021,8,CO2,Culex pipiens/quinquefasciatus/restuans,3,67,0
California,06,Placer,061,2021,8,CO2,Culex quinquefasciatus,50,313,3
California,06,Placer,061,2021,8,CO2,Culex restuans,1,52,0
California,06,Placer,061,2021,8,CO2,Culex salinarius,7,190,0
California,06,Placer,061,2021,8,CO2,Culex stigmatosoma,2,10,0
California,06,Placer,061,2021,8,CO2,Culex tarsalis,97,3429,13
California,06,Placer,061,2021,8,GRAV,Culex pipiens,6,27,0
California,06,Placer,061,2021,8,GRAV,Culex pipiens/quinquefasciatus,24,1003,9
California,06,Placer,061,2021,8,GRAV,Culex pipiens/quinquefasciatus/restuans,20,1009,8
California,06,Placer,061,2021,8,GRAV,Culex pipiens/restuans/salinarius,8,305,4
California,06,Placer,061,2021,8,GRAV,Culex quinquefasciatus,61,1976,8
California,06,Placer,061,2021,8,GRAV,Culex stigmatosoma,1,9,0
California,06,Placer,061,2021,8,GRAV,Culex tarsalis,2,2,0
California,06,Placer,061,2021,8,OTHER,Culex pipiens/restuans/salinarius,1,15,0
California,06,Riverside,065,2021,8,BGS,Culex pipiens,22,517,1
California,06,Riverside,065,2021,8,BGS,Culex quinquefasciatus,37,765,0
California,06,Riverside,065,2021,8,BGS,Culex stigmatosoma,1,5,0
California,06,Riverside,065,2021,8,BGS,Culex tarsalis,16,200,1
California,06,Riverside,065,2021,8,CO2,Culex pipiens,178,5222,24
California,06,Riverside,065,2021,8,CO2,Culex pipiens/quinquefasciatus/restuans,16,418,3
California,06,Riverside,065,2021,8,CO2,Culex quinquefasciatus,151,1399,18
California,06,Riverside,065,2021,8,CO2,Culex restuans,1,1,0
California,06,Riverside,065,2021,8,CO2,Culex salinarius,17,299,0
California,06,Riverside,065,2021,8,CO2,Culex tarsalis,334,10423,56
California,06,Riverside,065,2021,8,GRAV,Culex pipiens,74,854,7
California,06,Riverside,065,2021,8,GRAV,Culex pipiens/quinquefasciatus,108,4431,61
California,06,Riverside,065,2021,8,GRAV,Culex pipiens/quinquefasciatus/restuans,101,4478,37
California,06,Riverside,065,2021,8,GRAV,Culex pipiens/restuans/salinarius,66,2778,35
California,06,Riverside,065,2021,8,GRAV,Culex quinquefasciatus,109,3251,7
California,06,Riverside,065,2021,8,GRAV,Culex restuans,1,13,0
California,06,Riverside,065,2021,8,GRAV,Culex salinarius,1,13,0
California,06,Riverside,065,2021,8,GRAV,Culex stigmatosoma,1,13,0
California,06,Riverside,065,2021,8,GRAV,Culex tarsalis,26,92,1
California,06,Riverside,065,2021,8,OTHER,Culex pipiens/restuans/salinarius,1,18,1
California,06,Riverside,065,2021,8,OTHER,Culex quinquefasciatus,1,26,0
California,06,Riverside,065,2021,8,OTHER,Culex tarsalis,3,150,0
California,06,Sacramento,067,2021,8,BGS,Culex pipiens,39,507,0
California,06,Sacramento,067,2021,8,BGS,Culex pipiens/restuans/salinarius,1,5,0
California,06,Sacramento,067,2021,8,BGS,Culex quinquefasciatus,101,2336,1
California,06,Sacramento,067,2021,8,BGS,Culex stigmatosoma,1,12,1
California,06,Sacramento,067,2021,8,BGS,Culex tarsalis,25,109,1
California,06,Sacramento,067,2021,8,CO2,Culex pipiens,187,5409,22
California,06,Sacramento,067,2021,8,CO2,Culex pipiens/quinquefasciatus/restuans,4,85,0
California,06,Sacramento,067,2021,8,CO2,Culex pipiens/restuans/salinarius,2,66,1
California,06,Sacramento,067,2021,8,CO2,Culex quinquefasciatus,283,4967,33
California,06,Sacramento,067,2021,8,CO2,Culex salinarius,13,147,0
California,06,Sacramento,067,2021,8,CO2,Culex stigmatosoma,4,23,0
California,06,Sacramento,067,2021,8,CO2,Culex tarsalis,473,14182,62
California,06,Sacramento,067,2021,8,GRAV,Culex pipiens,66,1692,16
California,06,Sacramento,067,2021,8,GRAV,Culex pipiens/quinquefasciatus,113,5133,68
California,06,Sacramento,067,2021,8,GRAV,Culex pipiens/quinquefasciatus/restuans,19,395,2
California,06,Sacramento,067,2021,8,GRAV,Culex pipiens/restuans/salinarius,68,2640,29
California,06,Sacramento,067,2021,8,GRAV,Culex quinquefasciatus,111,3056,10
California,06,Sacramento,067,2021,8,GRAV,Culex restuans,1,6,0
California,06,Sacramento,067,2021,8,GRAV,Culex stigmatosoma,1,6,0
California,06,Sacramento,067,2021,8,GRAV,Culex tarsalis,13,45,1
California,06,Sacramento,067,2021,8,OTHER,Culex tarsalis,3,34,1
California,06,San Bernardino,071,2021,8,BGS,Culex pipiens,7,133,0
California,06,San Bernardino,071,2021,8,BGS,Culex quinquefasciatus,43,972,0
California,06,San Bernardino,071,2021,8,BGS,Culex tarsalis,2,19,0
California,06,San Bernardino,071,2021,8,CO2,Culex pipiens,133,5142,28
California,06,San Bernardino,071,2021,8,CO2,Culex quinquefasciatus,141,3495,21
California,06,San Bernardino,071,2021,8,CO2,Culex salinarius,2,20,0
California,06,San Bernardino,071,2021,8,CO2,Culex stigmatosoma,7,195,1
California,06,San Bernardino,071,2021,8,CO2,Culex tarsalis,215,7616,25
California,06,San Bernardino,071,2021,8,GRAV,Culex pipiens,26,462,5
California,06,San Bernardino,071,2021,8,GRAV,Culex pipiens/quinquefasciatus,15,750,9
California,06,San Bernardino,071,2021,8,GRAV,Culex pipiens/quinquefasciatus/restuans,16,363,2
California,06,San Bernardino,071,2021,8,GRAV,Culex pipiens/restuans/salinarius,36,1740,26
California,06,San Bernardino,071,2021,8,GRAV,Culex quinquefasciatus,110,3575,11
California,06,San Bernardino,071,2021,8,GRAV,Culex stigmatosoma,2,57,1
California,06,San Bernardino,071,2021,8,GRAV,Culex tarsalis,14,53,2
California,06,San Joaquin,077,2021,8,BGS,Culex pipiens,14,378,1
California,06,San Joaquin,077,2021,8,BGS,Culex quinquefasciatus,10,246,1
California,06,San Joaquin,077,2021,8,BGS,Culex tarsalis,12,107,0
California,06,San Joaquin,077,2021,8,CO2,Culex pipiens,89,4163,14
California,06,San Joaquin,077,2021,8,CO2,Culex pipiens/quinquefasciatus/restuans,5,119,1
California,06,San Joaquin,077,2021,8,CO2,Culex quinquefasciatus,85,578,7
California,06,San Joaquin,077,2021,8,CO2,Culex salinarius,8,112,0
California,06,San Joaquin,077,2021,8,CO2,Culex stigmatosoma,3,19,0
California,06,San Joaquin,077,2021,8,CO2,Culex tarsalis,221,10043,30
California,06,San Joaquin,077,2021,8,GRAV,Culex pipiens,17,75,1
California,06,San Joaquin,077,2021,8,GRAV,Culex pipiens/quinquefasciatus,32,1470,16
California,06,San Joaquin,077,2021,8,GRAV,Culex pipiens/quinquefasciatus/restuans,11,346,5
California,06,San Joaquin,077,2021,8,GRAV,Culex pipiens/restuans/salinarius,17,725,14
California,06,San Joaquin,077,2021,8,GRAV,Culex quinquefasciatus,34,995,5
California,06,San Joaquin,077,2021,8,GRAV,Culex tarsalis,10,40,0
California,06,San Joaquin,077,2021,8,OTHER,Culex pipiens/restuans/salinarius,1,1,0
California,06,San Joaquin,077,2021,8,OTHER,Culex tarsalis,8,279,0
California,06,Stanislaus,099,2021,8,BGS,Culex pipiens,5,95,1
California,06,Stanislaus,099,2021,8,BGS,Culex quinquefasciatus,5,119,0
California,06,Stanislaus,099,2021,8,BGS,Culex tarsalis,5,90,0
California,06,Stanislaus,099,2021,8,CO2,Culex pipiens,80,2865,5
California,06,Stanislaus,099,2021,8,CO2,Culex pipiens/quinquefasciatus,1,25,0
California,06,Stanislaus,099,2021,8,CO2,Culex pipiens/quinquefasciatus/restuans,2,49,0
California,06,Stanislaus,099,2021,8,CO2,Culex pipiens/restuans/salinarius,1,34,0
California,06,Stanislaus,099,2021,8,CO2,Culex quinquefasciatus,112,1481,20
California,06,Stanislaus,099,2021,8,CO2,Culex salinarius,4,16,0
California,06,Stanislaus,099,2021,8,CO2,Culex stigmatosoma,2,3,0
California,06,Stanislaus,099,2021,8,CO2,Culex tarsalis,143,4613,11
California,06,Stanislaus,099,2021,8,GRAV,Culex pipiens,5,48,0
California,06,Stanislaus,099,2021,8,GRAV,Culex pipiens/quinquefasciatus,12,430,5
California,06,Stanislaus,099,2021,8,GRAV,Culex pipiens/quinquefasciatus/restuans,11,201,2
California,06,Stanislaus,099,2021,8,GRAV,Culex pipiens/restuans/salinarius,12,552,6
California,06,Stanislaus,099,2021,8,GRAV,Culex quinquefasciatus,59,2202,11
California,06,Stanislaus,099,2021,8,GRAV,Culex tarsalis,3,6,0
California,06,Tulare,107,2021,8,BGS,Culex pipiens,7,358,0
California,06,Tulare,107,2021,8,BGS,Culex quinquefasciatus,6,85,0
California,06,Tulare,107,2021,8,BGS,Culex tarsalis,3,66,0
California,06,Tulare,107,2021,8,CO2,Culex pipiens,46,1615,2
California,06,Tulare,107,2021,8,CO2,Culex pipiens/quinquefasciatus,1,6,0
California,06,Tulare,107,2021,8,CO2,Culex pipiens/restuans/salinarius,1,23,0
California,06,Tulare,107,2021,8,CO2,Culex quinquefasciatus,95,466,17
California,06,Tulare,107,2021,8,CO2,Culex salinarius,1,11,0
California,06,Tulare,107,2021,8,CO2,Culex stigmatosoma,2,19,0
California,06,Tulare,107,2021,8,CO2,Culex tarsalis,170,6794,22
California,06,Tulare,107,2021,8,GRAV,Culex pipiens,7,50,0
California,06,Tulare,107,2021,8,GRAV,Culex pipiens/quinquefasciatus,3,143,2
California,06,Tulare,107,2021,8,GRAV,Culex pipiens/quinquefasciatus/restuans,1,46,0
California,06,Tulare,107,2021,8,GRAV,Culex pipiens/restuans/salinarius,8,600,7
California,06,Tulare,107,2021,8,GRAV,Culex quinquefasciatus,10,307,0
California,06,Tulare,107,2021,8,GRAV,Culex tarsalis,3,4,0
California,06,Tulare,107,2021,8,OTHER,Culex pipiens,1,1,0
California,06,Fresno,019,2021,9,BGS,Culex pipiens,40,1050,2
California,06,Fresno,019,2021,9,BGS,Culex quinquefasciatus,61,1670,5
California,06,Fresno,019,2021,9,BGS,Culex tarsalis,13,117,0
California,06,Fresno,019,2021,9,CO2,Culex pipiens,193,4902,8
California,06,Fresno,019,2021,9,CO2,Culex pipiens/quinquefasciatus/restuans,6,94,0
California,06,Fresno,019,2021,9,CO2,Culex pipiens/restuans/salinarius,6,108,1
California,06,Fresno,019,2021,9,CO2,Culex quinquefasciatus,129,3122,12
California,06,Fresno,019,2021,9,CO2,Culex salinarius,17,310,0
California,06,Fresno,019,2021,9,CO2,Culex stigmatosoma,8,44,0
California,06,Fresno,019,2021,9,CO2,Culex tarsalis,354,10169,27
California,06,Fresno,019,2021,9,GRAV,Culex pipiens,82,936,3
California,06,Fresno,019,2021,9,GRAV,Culex pipiens/quinquefasciatus,95,4217,29
California,06,Fresno,019,2021,9,GRAV,Culex pipiens/quinquefasciatus/restuans,49,1384,13
California,06,Fresno,019,2021,9,GRAV,Culex pipiens/restuans/salinarius,27,742,6
California,06,Fresno,019,2021,9,GRAV,Culex quinquefasciatus,165,6349,17
California,06,Fresno,019,2021,9,GRAV,Culex stigmatosoma,5,57,0
California,06,Fresno,019,2021,9,GRAV,Culex tarsalis,45,183,0
California,06,Fresno,019,2021,9,OTHER,Culex pipiens/restuans/salinarius,2,10,0
California,06,Fresno,019,2021,9,OTHER,Culex restuans,1,1,0
California,06,Kern,029,2021,9,BGS,Culex pipiens,26,479,0
California,06,Kern,029,2021,9,BGS,Culex quinquefasciatus,32,574,0
California,06,Kern,029,2021,9,BGS,Culex tarsalis,10,63,0
California,06,Kern,029,2021,9,CO2,Culex pipiens,176,4675,9
California,06,Kern,029,2021,9,CO2,Culex pipiens/quinquefasciatus/restuans,12,398,0
California,06,Kern,029,2021,9,CO2,Culex pipiens/restuans/salinarius,11,91,0
California,06,Kern,029,2021,9,CO2,Culex quinquefasciatus,151,2997,14
California,06,Kern,029,2021,9,CO2,Culex salinarius,31,474,0
California,06,Kern,029,2021,9,CO2,Culex stigmatosoma,10,95,0
California,06,Kern,029,2021,9,CO2,Culex tarsalis,314,8047,26
California,06,Kern,029,2021,9,GRAV,Culex pipiens,155,2753,29
California,06,Kern,029,2021,9,GRAV,Culex pipiens/quinquefasciatus,1,50,0
California,06,Kern,029,2021,9,GRAV,Culex pipiens/quinquefasciatus/restuans,21,612,4
California,06,Kern,029,2021,9,GRAV,Culex pipiens/restuans/salinarius,36,790,14
California,06,Kern,029,2021,9,GRAV,Culex quinquefasciatus,70,1917,8
California,06,Kern,029,2021,9,GRAV,Culex restuans,2,83,0
California,06,Kern,029,2021,9,GRAV,Culex salinarius,1,7,0
California,06,Kern,029,2021,9,GRAV,Culex stigmatosoma,4,60,0
California,06,Kern,029,2021,9,GRAV,Culex tarsalis,39,104,0
California,06,Kern,029,2021,9,OTHER,Culex pipiens/restuans/salinarius,3,6,0
California,06,Kern,029,2021,9,OTHER,Culex restuans,1,2,0
California,06,Kern,029,2021,9,OTHER,Culex tarsalis,1,1,0
California,06,Los Angeles,037,2021,9,BGS,Culex pipiens,32,712,0
California,06,Los Angeles,037,2021,9,BGS,Culex quinquefasciatus,83,2151,1
California,06,Los Angeles,037,2021,9,BGS,Culex stigmatosoma,1,15,0
California,06,Los Angeles,037,2021,9,BGS,Culex tarsalis,23,201,1
California,06,Los Angeles,037,2021,9,CO2,Culex pipiens,213,5766,9
California,06,Los Angeles,037,2021,9,CO2,Culex pipiens/quinquefasciatus/restuans,5,121,0
California,06,Los Angeles,037,2021,9,CO2,Culex pipiens/restuans/salinarius,6,39,0
California,06,Los Angeles,037,2021,9,CO2,Culex quinquefasciatus,421,7225,41
California,06,Los Angeles,037,2021,9,CO2,Culex salinarius,5,104,1
California,06,Los Angeles,037,2021,9,CO2,Culex stigmatosoma,15,132,0
California,06,Los Angeles,037,2021,9,CO2,Culex tarsalis,521,10547,46
California,06,Los Angeles,037,2021,9,GRAV,Culex nigripalpus,1,9,0
California,06,Los Angeles,037,2021,9,GRAV,Culex pipiens,42,685,4
California,06,Los Angeles,037,2021,9,GRAV,Culex pipiens/quinquefasciatus,100,4239,37
California,06,Los Angeles,037,2021,9,GRAV,Culex pipiens/quinquefasciatus/restuans,10,231,2
California,06,Los Angeles,037,2021,9,GRAV,Culex pipiens/restuans/salinarius,59,1736,27
California,06,Los Angeles,037,2021,9,GRAV,Culex quinquefasciatus,182,5808,13
California,06,Los Angeles,037,2021,9,GRAV,Culex stigmatosoma,5,54,0
California,06,Los Angeles,037,2021,9,GRAV,Culex tarsalis,12,41,0
California,06,Los Angeles,037,2021,9,OTHER,Culex pipiens/restuans/salinarius,1,1,0
California,06,Los Angeles,037,2021,9,OTHER,Culex tarsalis,1,11,0
California,06,Merced,047,2021,9,BGS,Culex pipiens,1,32,0
California,06,Merced,047,2021,9,BGS,Culex quinquefasciatus,38,1336,3
California,06,Merced,047,2021,9,CO2,Culex pipiens,25,644,2
California,06,Merced,047,2021,9,CO2,Culex pipiens/restuans/salinarius,1,1,0
California,06,Merced,047,2021,9,CO2,Culex quinquefasciatus,39,730,5
California,06,Merced,047,2021,9,CO2,Culex stigmatosoma,1,1,0
California,06,Merced,047,2021,9,CO2,Culex tarsalis,48,1082,8
California,06,Merced,047,2021,9,GRAV,Culex pipiens,18,197,0
California,06,Merced,047,2021,9,GRAV,Culex pipiens/quinquefasciatus/restuans,1,15,0
California,06,Merced,047,2021,9,GRAV,Culex pipiens/restuans/salinarius,5,144,0
California,06,Merced,047,2021,9,GRAV,Culex quinquefasciatus,18,452,1
California,06,Merced,047,2021,9,GRAV,Culex restuans,1,13,0
California,06,Merced,047,2021,9,GRAV,Culex tarsalis,6,20,0
California,06,Orange,059,2021,9,BGS,Culex pipiens,15,291,0
California,06,Orange,059,2021,9,BGS,Culex quinquefasciatus,45,1602,4
California,06,Orange,059,2021,9,BGS,Culex tarsalis,2,56,0
California,06,Orange,059,2021,9,CO2,Culex pipiens,188,4574,10
California,06,Orange,059,2021,9,CO2,Culex pipiens/restuans/salinarius,2,30,0
California,06,Orange,059,2021,9,CO2,Culex quinquefasciatus,187,2293,20
California,06,Orange,059,2021,9,CO2,Culex salinarius,1,8,0
California,06,Orange,059,2021,9,CO2,Culex stigmatosoma,11,177,0
California,06,Orange,059,2021,9,CO2,Culex tarsalis,375,8944,21
California,06,Orange,059,2021,9,GRAV,Culex pipiens,73,1142,10
California,06,Orange,059,2021,9,GRAV,Culex pipiens/quinquefasciatus,152,6291,16
California,06,Orange,059,2021,9,GRAV,Culex pipiens/restuans/salinarius,55,2067,24
California,06,Orange,059,2021,9,GRAV,Culex quinquefasciatus,59,1659,8
California,06,Orange,059,2021,9,GRAV,Culex stigmatosoma,1,7,0
California,06,Orange,059,2021,9,GRAV,Culex tarsalis,15,30,0
California,06,Placer,061,2021,9,BGS,Culex pipiens,8,83,1
California,06,Placer,061,2021,9,BGS,Culex quinquefasciatus,10,276,0
California,06,Placer,061,2021,9,BGS,Culex tarsalis,2,36,0
California,06,Placer,061,2021,9,CO2,Culex pipiens,45,1045,3
California,06,Placer,061,2021,9,CO2,Culex pipiens/restuans/salinarius,1,2,0
California,06,Placer,061,2021,9,CO2,Culex quinquefasciatus,29,1013,3
California,06,Placer,061,2021,9,CO2,Culex salinarius,8,76,0
California,06,Placer,061,2021,9,CO2,Culex stigmatosoma,2,5,0
California,06,Placer,061,2021,9,CO2,Culex tarsalis,60,1715,4
California,06,Placer,061,2021,9,GRAV,Culex pipiens,39,546,6
California,06,Placer,061,2021,9,GRAV,Culex pipiens/quinquefasciatus,8,366,3
California,06,Placer,061,2021,9,GRAV,Culex pipiens/quinquefasciatus/restuans,5,107,1
California,06,Placer,061,2021,9,GRAV,Culex pipiens/restuans/salinarius,7,121,2
California,06,Placer,061,2021,9,GRAV,Culex quinquefasciatus,52,1748,7
California,06,Placer,061,2021,9,GRAV,Culex restuans,1,24,0
California,06,Placer,061,2021,9,GRAV,Culex stigmatosoma,1,2,0
California,06,Placer,061,2021,9,GRAV,Culex tarsalis,15,39,0
California,06,Placer,061,2021,9,OTHER,Culex quinquefasciatus,1,2,0
California,06,Placer,061,2021,9,OTHER,Culex tarsalis,1,9,0
California,06,Riverside,065,2021,9,BGS,Culex pipiens,10,90,0
California,06,Riverside,065,2021,9,BGS,Culex quinquefasciatus,68,1940,1
California,06,Riverside,065,2021,9,BGS,Culex tarsalis,5,56,0
California,06,Riverside,065,2021,9,CO2,Culex pipiens,89,2531,4
California,06,Riverside,065,2021,9,CO2,Culex pipiens/quinquefasciatus/restuans,17,516,1
California,06,Riverside,065,2021,9,CO2,Culex quinquefasciatus,209,2295,18
California,06,Riverside,065,2021,9,CO2,Culex salinarius,28,931,1
California,06,Riverside,065,2021,9,CO2,Culex stigmatosoma,5,22,0
California,06,Riverside,065,2021,9,CO2,Culex tarsalis,294,6382,32
California,06,Riverside,065,2021,9,GRAV,Culex pipiens,19,108,0
California,06,Riverside,065,2021,9,GRAV,Culex pipiens/quinquefasciatus,43,2090,10
California,06,Riverside,065,2021,9,GRAV,Culex pipiens/quinquefasciatus/restuans,67,2815,18
California,06,Riverside,065,2021,9,GRAV,Culex pipiens/restuans/salinarius,23,521,4
California,06,Riverside,065,2021,9,GRAV,Culex quinquefasciatus,158,5155,12
California,06,Riverside,065,2021,9,GRAV,Culex restuans,1,1,0
California,06,Riverside,065,2021,9,GRAV,Culex stigmatosoma,2,31,0
California,06,Riverside,065,2021,9,GRAV,Culex tarsalis,6,16,0
California,06,Riverside,065,2021,9,OTHER,Culex pipiens/restuans/salinarius,2,20,2
California,06,Riverside,065,2021,9,OTHER,Culex stigmatosoma,1,1,0
California,06,Riverside,065,2021,9,OTHER,Culex tarsalis,9,346,1
California,06,Sacramento,067,2021,9,BGS,Culex pipiens,20,628,3
California,06,Sacramento,067,2021,9,BGS,Culex quinquefasciatus,44,1027,1
California,06,Sacramento,067,2021,9,BGS,Culex tarsalis,8,81,0
California,06,Sacramento,067,2021,9,CO2,Culex pipiens,114,2583,9
California,06,Sacramento,067,2021,9,CO2,Culex pipiens/quinquefasciatus/restuans,6,129,0
California,06,Sacramento,067,2021,9,CO2,Culex pipiens/restuans/salinarius,15,355,3
California,06,Sacramento,067,2021,9,CO2,Culex quinquefasciatus,323,3132,19
California,06,Sacramento,067,2021,9,CO2,Culex restuans,1,1,0
California,06,Sacramento,067,2021,9,CO2,Culex salinarius,11,116,0
California,06,Sacramento,067,2021,9,CO2,Culex stigmatosoma,9,41,0
California,06,Sacramento,067,2021,9,CO2,Culex tarsalis,393,5087,23
California,06,Sacramento,067,2021,9,GRAV,Culex pipiens,48,965,5
California,06,Sacramento,067,2021,9,GRAV,Culex pipiens/quinquefasciatus,56,2409,16
California,06,Sacramento,067,2021,9,GRAV,Culex pipiens/quinquefasciatus/restuans,3,93,1
California,06,Sacramento,067,2021,9,GRAV,Culex pipiens/restuans/salinarius,21,560,4
California,06,Sacramento,067,2021,9,GRAV,Culex quinquefasciatus,210,6078,17
California,06,Sacramento,067,2021,9,GRAV,Culex restuans,3,109,1
California,06,Sacramento,067,2021,9,GRAV,Culex tarsalis,10,26,0
