state,statefp,county,countyfp,year,month,num_reported_deadbirds,num_tested_deadbirds,num_positive_dead_birds
California,06,Tulare,107,2022,5,2,2,0
California,06,Fresno,019,2022,6,5,4,1
California,06,Kern,029,2022,6,2,0,0
California,06,Los Angeles,037,2022,6,27,15,3
California,06,Merced,047,2022,6,3,3,1
California,06,Orange,059,2022,6,42,42,0
California,06,Placer,061,2022,6,8,7,0
California,06,Riverside,065,2022,6,2,2,0
California,06,Sacramento,067,2022,6,75,72,6
California,06,San Bernardino,071,2022,6,3,2,0
California,06,San Joaquin,077,2022,6,12,9,0
California,06,Solano,095,2022,6,6,6,1
California,06,Stanislaus,099,2022,6,2,0,0
California,06,Tulare,107,2022,6,1,1,0
California,06,Fresno,019,2022,7,1,1,1
California,06,Kern,029,2022,7,1,0,0
California,06,Los Angeles,037,2022,7,30,22,10
California,06,Merced,047,2022,7,1,0,0
California,06,Orange,059,2022,7,33,33,0
California,06,Placer,061,2022,7,9,8,1
California,06,Riverside,065,2022,7,5,5,0
California,06,Sacramento,067,2022,7,48,45,13
California,06,San Bernardino,071,2022,7,3,3,0
California,06,San Joaquin,077,2022,7,9,5,0
California,06,Solano,095,2022,7,10,9,3
California,06,Stanislaus,099,2022,7,1,0,0
California,06,Tulare,107,2022,7,3,1,1
California,06,Fresno,019,2022,8,1,1,0
California,06,Los Angeles,037,2022,8,30,20,11
California,06,Merced,047,2022,8,2,2,1
California,06,Orange,059,2022,8,25,24,1
California,06,Placer,061,2022,8,11,6,2
California,06,Riverside,065,2022,8,5,4,2
California,06,Sacramento,067,2022,8,36,34,9
California,06,San Bernardino,071,2022,8,7,7,5
California,06,San Joaquin,077,2022,8,1,0,0
California,06,Solano,095,2022,8,10,9,4
California,06,Stanislaus,099,2022,8,4,2,0
California,06,Tulare,107,2022,8,1,1,1
California,06,Los Angeles,037,2022,9,27,18,14
California,06,Merced,047,2022,9,1,1,0
California,06,Orange,059,2022,9,30,29,0
California,06,Placer,061,2022,9,6,5,2
California,06,Riverside,065,2022,9,7,6,3
California,06,Sacramento,067,2022,9,26,25,9
California,06,San Bernardino,071,2022,9,5,3,2
California,06,San Joaquin,077,2022,9,1,1,1
California,06,Solano,095,2022,9,2,1,1
California,06,Stanislaus,099,2022,9,2,1,0
California,06,Fresno,019,2022,10,3,2,0
California,06,Los Angeles,037,2022,10,13,12,7
California,06,Orange,059,2022,10,26,24,0
California,06,Placer,061,2022,10,9,8,0
California,06,Riverside,065,2022,10,3,3,0
California,06,Sacramento,067,2022,10,16,15,3
California,06,San Joaquin,077,2022,10,3,1,0
California,06,Solano,095,2022,10,3,2,0
California,06,Los Angeles,037,2022,11,1,1,1
California,06,Orange,059,2022,11,3,2,0
California,06,San Joaquin,077,2022,11,1,1,0
California,06,Tulare,107,2022,11,1,1,0
California,06,Kern,029,2022,12,1,1,0
California,06,Orange,059,2022,12,14,3,0
California,06,Los Angeles,037,2023,1,1,0,0
California,06,Orange,059,2023,1,10,9,0
California,06,San Bernardino,071,2023,1,1,1,0
California,06,Los Angeles,037,2023,2,5,3,0
California,06,Orange,059,2023,2,10,3,0
California,06,San Bernardino,071,2023,2,1,1,0
California,06,San Joaquin,077,2023,2,2,2,0
California,06,Riverside,065,2023,3,1,1,0
California,06,Tulare,107,2023,3,1,1,0
California,06,Kern,029,2023,4,1,1,0
California,06,Los Angeles,037,2023,4,9,6,0
California,06,Orange,059,2023,4,7,7,0
California,06,Placer,061,2023,4,4,4,0
California,06,Riverside,065,2023,4,2,2,0
California,06,Sacramento,067,2023,4,30,26,0
California,06,San Bernardino,071,2023,4,4,3,0
California,06,San Joaquin,077,2023,4,3,2,0
California,06,Solano,095,2023,4,4,4,0
California,06,Stanislaus,099,2023,4,4,2,0
California,06,Fresno,019,2023,5,4,4,0
California,06,Kern,029,2023,5,1,1,0
California,06,Los Angeles,037,2023,5,27,22,2
California,06,Merced,047,2023,5,5,1,0
California,06,Orange,059,2023,5,6,6,0
California,06,Placer,061,2023,5,11,10,0
California,06,Riverside,065,2023,5,6,6,1
California,06,Sacramento,067,2023,5,59,43,2
California,06,San Bernardino,071,2023,5,5,4,0
California,06,San Joaquin,077,2023,5,8,6,0
California,06,Solano,095,2023,5,6,6,0
California,06,Stanislaus,099,2023,5,6,1,0
California,06,Fresno,019,2023,6,4,3,0
California,06,Los Angeles,037,2023,6,39,27,7
California,06,Merced,047,2023,6,2,1,0
California,06,Orange,059,2023,6,4,4,0
California,06,Placer,061,2023,6,34,25,3
California,06,Riverside,065,2023,6,5,3,3
California,06,Sacramento,067,2023,6,103,95,20
California,06,San Bernardino,071,2023,6,3,1,0
California,06,San Joaquin,077,2023,6,17,10,4
California,06,Solano,095,2023,6,8,5,1
California,06,Stanislaus,099,2023,6,8,3,0
California,06,Tulare,107,2023,6,4,3,2
California,06,Fresno,019,2023,7,2,0,0
California,06,Los Angeles,037,2023,7,24,17,1
California,06,Orange,059,2023,7,7,7,0
California,06,Placer,061,2023,7,38,32,12
California,06,Riverside,065,2023,7,34,32,12
California,06,Sacramento,067,2023,7,115,107,60
California,06,San Bernardino,071,2023,7,6,6,3
California,06,San Joaquin,077,2023,7,13,9,6
California,06,Solano,095,2023,7,6,5,0
California,06,Stanislaus,099,2023,7,8,6,2
California,06,Tulare,107,2023,7,7,4,3
California,06,Fresno,019,2023,8,1,1,1
California,06,Los Angeles,037,2023,8,35,24,14
California,06,Orange,059,2023,8,1,1,0
California,06,Placer,061,2023,8,50,46,24
California,06,Riverside,065,2023,8,48,47,41
California,06,Sacramento,067,2023,8,121,118,79
California,06,San Bernardino,071,2023,8,7,4,4
California,06,San Joaquin,077,2023,8,11,11,9
California,06,Solano,095,2023,8,14,14,10
California,06,Stanislaus,099,2023,8,9,6,4
California,06,Tulare,107,2023,8,3,3,0
California,06,Fresno,019,2023,9,1,1,0
California,06,Los Angeles,037,2023,9,30,20,15
California,06,Orange,059,2023,9,3,3,1
California,06,Placer,061,2023,9,19,19,4
California,06,Riverside,065,2023,9,21,16,10
California,06,Sacramento,067,2023,9,51,50,29
California,06,San Bernardino,071,2023,9,7,5,4
California,06,San Joaquin,077,2023,9,2,1,1
California,06,Solano,095,2023,9,10,8,7
California,06,Stanislaus,099,2023,9,5,3,0
California,06,Tulare,107,2023,9,1,1,0
California,06,Fresno,019,2023,10,1,1,0
California,06,Los Angeles,037,2023,10,12,9,5
California,06,Orange,059,2023,10,3,3,1
California,06,Placer,061,2023,10,13,11,0
California,06,Riverside,065,2023,10,7,6,2
California,06,Sacramento,067,2023,10,16,16,5
California,06,San Joaquin,077,2023,10,2,2,0
California,06,Stanislaus,099,2023,10,1,0,0
California,06,Tulare,107,2023,10,2,0,0
California,06,Placer,061,2023,11,1,0,0
California,06,Sacramento,067,2023,11,1,1,1
California,06,Solano,095,2023,11,1,0,0
California,06,Tulare,107,2023,11,1,1,0
California,06,Orange,059,2024,1,2,2,0
California,06,Orange,059,2024,2,1,0,0
California,06,San Bernardino,071,2024,2,3,3,0
California,06,Tulare,107,2024,2,1,1,0
California,06,Orange,059,2024,3,3,3,0
California,06,Kern,029,2024,4,1,1,0
California,06,Los Angeles,037,2024,4,11,9,0
California,06,Orange,059,2024,4,4,4,0
California,06,Placer,061,2024,4,5,5,0
California,06,Riverside,065,2024,4,3,3,0
California,06,Sacramento,067,2024,4,16,15,0
California,06,San Bernardino,071,2024,4,3,3,0
California,06,San Joaquin,077,2024,4,3,3,0
California,06,Solano,095,2024,4,6,6,0
California,06,Stanislaus,099,2024,4,2,1,0
California,06,Tulare,107,2024,4,3,2,0
California,06,Fresno,019,2024,5,1,0,0
California,06,Los Angeles,037,2024,5,43,34,0
California,06,Merced,047,2024,5,5,2,0
California,06,Orange,059,2024,5,6,6,0
California,06,Placer,061,2024,5,16,15,0
California,06,Riverside,065,2024,5,10,10,0
California,06,Sacramento,067,2024,5,62,55,1
California,06,San Bernardino,071,2024,5,5,5,0
California,06,San Joaquin,077,2024,5,5,4,0
California,06,Solano,095,2024,5,6,5,0
California,06,Stanislaus,099,2024,5,8,6,0
California,06,Tulare,107,2024,5,3,3,0
California,06,Fresno,019,2024,6,2,0,0
California,06,Los Angeles,037,2024,6,31,22,0
California,06,Merced,047,2024,6,2,2,0
California,06,Orange,059,2024,6,26,25,0
California,06,Placer,061,2024,6,27,26,0
California,06,Riverside,065,2024,6,9,9,1
California,06,Sacramento,067,2024,6,112,104,19
California,06,San Bernardino,071,2024,6,7,7,1
California,06,San Joaquin,077,2024,6,15,13,2
California,06,Solano,095,2024,6,11,10,0
California,06,Stanislaus,099,2024,6,9,6,0
California,06,Tulare,107,2024,6,3,3,0
California,06,Fresno,019,2024,7,3,2,0
California,06,Los Angeles,037,2024,7,32,20,5
California,06,Merced,047,2024,7,1,1,0
California,06,Orange,059,2024,7,14,14,1
California,06,Placer,061,2024,7,16,15,0
California,06,Riverside,065,2024,7,14,13,1
California,06,Sacramento,067,2024,7,72,67,24
California,06,San Bernardino,071,2024,7,8,6,4
California,06,San Joaquin,077,2024,7,5,5,2
California,06,Solano,095,2024,7,7,7,0
California,06,Stanislaus,099,2024,7,3,1,0
California,06,Tulare,107,2024,7,2,2,0
California,06,Los Angeles,037,2024,8,14,8,0
California,06,Orange,059,2024,8,4,4,0
California,06,Placer,061,2024,8,7,7,1
California,06,Riverside,065,2024,8,2,0,0
California,06,Sacramento,067,2024,8,28,19,5
California,06,San Bernardino,071,2024,8,3,2,1
California,06,San Joaquin,077,2024,8,3,2,1
California,06,Solano,095,2024,8,1,1,0
California,06,Stanislaus,099,2024,8,1,0,0
